actual,pred_lr,pred_rf
8861166,28239733.440461863,7509524.94
1044093,-1640599.6415550727,1022696.76
2010553,2556737.3177196793,2031237.48
7558521,8623375.300741095,6718150.33
3798079,478251.0734196156,3385664.45
2479689,150937.7660759166,2272891.26
4968017,6897193.0785883255,5097701.5
248802,2649267.821319837,248787.32
258633,-113990.81661065668,258533.97
267327,-628345.948028937,267319.85
666856,-1827960.611851951,645452.14
2322508,859287.7435525618,2469944.24
550348,873438.5729340464,522448.05
54093363,58217981.54061037,55381086.22
66521288,88293420.23285307,116281179.08
72092494,74305890.14610958,82899648.29
741357,-3521741.9574142564,714030.3
256224,430607.9262816161,256260.9
426363,1163740.7903175391,407271.61
4042963,2497569.4416984767,3907476.98
279603,1023907.394296553,279654.12
265004,-3864819.1046785526,264970.76
159754,-2248488.6126833316,159757.33
1168699,-2094369.9262222815,1245103.94
1168069,-3221551.3587848283,1099130.22
295623,222493.72102390602,295583.97
221414,-4159697.114209475,222902.66
78292,-4318407.769432774,78142.93
110047,1050443.5730096549,109914.3
1454782,-99025.23583713919,1373259.43
74922652,62372991.56786981,67737852.35
16959703,48186379.69996175,19336548.88
18012931,27470185.696470004,19153374.68
514392,-1792976.4662910085,526368.44
175930281,188695970.0099553,267962846.68
2385793,-637652.2335025668,2377511.52
20875281,19685245.899893846,20668766.27
2766402,-58687.53227413073,2732903.58
46952516,66788732.486469746,39251698.58
12536475,28642420.358965766,15372700.93
1445111,-3023834.6630778164,1417409.24
2409979,6389995.91752791,2452853.37
346093,-4280496.902320946,389133.07
592489,-1440051.8749571033,589952.81
557029,-4830129.900349973,574457.04
7532907,12895237.823135883,6998692.69
275183,1195698.7686717547,275101.78
10579763,8175890.860768031,7134430.11
239494,2227812.0976292454,239509.75
45130808,47603237.24579719,43301138.82
4887178,9648954.906304196,4557585.94
259958,-4208763.941365782,260009.43
2083330,-1023329.170480419,2063647.36
1447929,-3736547.1832874455,1544245.82
20883365,44777787.90535629,19983355.96
5624150,4836966.539481752,5659183.76
175135180,135800159.91838524,139637932.24
317080,-1572801.4146243092,317199.26
349697,-4930365.252298884,349720.75
316018345,240308435.0563758,271151717.64
275570,-2663957.56909772,275549.03
86705,-130593.02925653756,86812.49
677972,3860160.31087872,675369.86
447681,-2087942.8537436463,487829.9
31525891,35888101.05518177,32893860.93
1650052,3232883.017527595,1603489.0
87357163,78519099.29155292,82467716.86
29954189,41402408.266675845,37742487.68
365454,-3187653.052214086,346851.57
254065,1400046.1776959002,254164.54
17814761,17062168.415189613,17619651.72
195349,-6572817.194267673,177385.17
35394209,38943685.54416877,34816392.29
2010431,-3395706.3690423593,2013102.33
253572,-794442.7565735877,253584.46
3369730,1809464.053135641,3206853.06
36281305,25936473.899569567,25145682.86
2411896,-918540.5322436355,2384433.86
51427753,70454750.6674483,44193581.89
8424701,24598532.678190995,8983885.09
793816,-3342686.9286250435,830138.1
13624131,36662509.800772935,13569933.81
665729,-2913315.5736095738,630001.45
46658896,52263021.8950012,58858086.63
272104,-37117.55208828673,272082.72
181913,424087.72903075814,182158.96
49354316,57928873.00103027,42585407.59
1056690,-2854256.78221862,1052613.44
88992,-89000.49087627232,89082.0
49920716,61128690.745608166,46556878.77
171512571,111472919.16614306,131630122.14
2426410,-1827777.2532339133,2014776.54
39468552,56134405.556433916,35090211.35
843891,-3817587.865840489,757779.06
22956859,26875195.11659686,27236359.75
80812830,188884730.88537765,64097578.39
85544703,94110424.22294725,93191544.5
1376849,-2961341.2682376876,1720303.73
1127914,3529812.7527091056,1274213.15
3918632,-373422.31536093727,3996526.82
1853916,-4450674.844013071,1851798.98
232011,914902.4060660973,232081.49
575852,-1026344.6974495947,609654.03
305729,-3124173.662817443,305627.53
25520558,39486705.08119428,29863498.25
5178121,13030187.315778699,5013289.62
2565507,1112947.0714006163,2632500.87
42652497,40634009.446778685,43358864.44
45393663,43016375.08476853,42515964.35
6594692,4544961.515250739,7582143.66
1859192,-1968771.02773384,2030760.37
344350,-6120369.991409382,344262.86
2214742,-2039512.1241115741,2575921.45
1659558,-1422196.9205324855,1981258.24
4267374,4671768.684490602,5058049.55
14518539,14132667.108954411,12486384.48
92386459,160083000.76991725,128368621.67
250325,-1862197.2574341875,250328.76
1176083,-4755624.285806745,1269619.53
1574713,-2644154.3464310616,1635247.79
215102,439269.6294898689,215076.59
250841,2350115.800612163,250835.6
14576420,27860012.28510495,12345086.55
18311576,22936830.419890087,15013813.32
7361146,35961525.99705297,7906798.74
358210,-6204539.329041794,358082.85
1857613,-7283437.836156743,1825498.68
1579954,-3098051.5118174218,1551558.1
8964727,12096366.703102395,11247127.72
2123680,-1889495.137253547,1962823.42
123589568,107324091.74929392,109719224.88
133767,-112087.83361760527,131340.83
12496748,46189587.74759278,11591634.44
298483119,402350655.9634994,368162808.62
4357258,6195612.188366756,3981833.0
1967727,-874760.8690133356,2182977.73
257295,-978910.1253742576,257366.29
1099978,-2390304.7001805864,1023200.52
873005,-1386545.3194638062,901407.7
1053528,-2287657.476724576,1018564.94
187042,-167600.7122934498,241546.1
1767322,-2884936.8073698897,2023206.91
920041,-2390663.5037657786,925588.63
1873542,1585046.6765667237,1645610.53
12615453,8615730.618441124,11675621.87
1816265,-3461786.5509838406,1609370.65
597612,-5868809.652624471,606171.29
277705797,237063239.05591285,299722216.52
2880321,1727354.7171670832,2610706.62
777154,-2596348.5945042353,799391.69
77685438,73441661.72788486,76451821.54
1281897,-1779627.6910525188,1178018.08
234883,3152657.0372339897,234793.86
82204948,89024004.16767284,87019666.48
1838435,-3092607.055358544,1758816.49
73988829,88023972.28818911,82564287.5
2736031,-370541.5199717097,2529812.14
47036106,51069773.97500427,48343698.3
160359546,104610875.78406571,139551854.44
279712,-2672687.639192993,279757.86
1611691,-2357576.895997241,1518339.45
248172,-2237587.1097509935,248127.55
19885104,22160523.110805687,21203409.08
6131048,9557916.320337564,6169465.08
2800707,1072983.1076481529,2665578.85
323823,-2795107.0299129616,323623.04
235014,-291362.16386323795,235093.96
737015,-2662935.777972812,742325.33
10150923,20672001.305924054,11195772.53
31452518,54950628.09349924,33778578.23
3346647,981880.4858689718,3728944.18
1302956,-2618595.828491537,1426832.39
928124,-3897323.4366656505,924626.0
247359,1614321.7766192742,247317.51
14532976,15422244.421534177,15288864.1
268821,407527.608458858,268843.5
4033828,5093903.481491305,3685375.44
5720526,8684540.833847042,6008602.78
20514515,14406578.329517342,16704700.12
3183368,-471251.6320845187,5014940.42
1839744,376529.5081708431,1599058.32
24053410,25343914.239327457,26398741.59
204075140,164016349.2199207,216278953.95
119263,-2144292.6479985155,119351.99
23999111,24442601.111041773,24028646.21
618685,878769.7135768756,619386.92
1666470,-780388.53668271,1982520.45
1828444,-3230240.3093505315,1725224.96
702097,-2556252.3358948156,719208.52
2088283,1051517.7995500937,1998238.16
481985952,457627963.5202321,602129890.27
37731283,60653101.91476089,53834084.36
1913648,-3026845.016032109,1972787.47
2303841,1219912.8902559169,2500374.22
215810,-5221645.284422662,232895.21
4847096,3275729.9665692374,5043341.07
504059,3626748.3112482764,857186.39
339278,-5624201.913014989,339274.29
234752,880693.0415804647,234743.98
14700649,15015495.809087861,15033590.17
79373,-852346.5235096216,79358.37
3265387,7373584.351450238,4466962.09
431017,1257129.0441295356,404975.77
4056856,2724640.069593884,4591585.09
13778260,8500691.294929184,9593346.06
210655,2039565.7674006969,210683.37
209574,2860491.919040613,209496.38
132031403,90113618.78543799,111383584.53
279177,-3018651.7253973074,279216.06
13976765,19449726.19831397,14288680.25
1282807,-3062128.87523544,1416572.59
5749617,10512483.575240921,5478247.64
325520,-2259893.071318714,325606.17
246847,428190.2158164419,246834.3
1690538,-1918021.1886723079,1657676.21
3389029,4354098.390186861,3169974.75
235740,2663891.4140237384,235735.01
770729,-1752742.2281654645,758774.31
272442,137146.63966092095,272446.58
39009578,37126858.06844227,43833592.69
1097380,-2771843.384867206,1052698.48
6806875,14386912.649825983,7338034.63
4210798,8978630.146757726,4042477.11
421433,-2617035.1672117505,417234.06
243746,-636909.0552218929,243766.01
4009692,-764240.1944745556,3572866.3
122469617,151428675.11597243,159608600.1
3941482,3655521.9855749644,4689045.46
22058979,29097360.685856212,29108362.18
2486241,-712652.8039417416,2620033.9
2202583,-234911.55028616637,2029330.9
239023,285898.99575207755,239006.96
9615205,8140241.348381843,7088945.69
597507,361677.45194125175,602872.03
28338245,28253366.042923782,27156097.25
149624,-751546.3862788677,149873.24
3046993,-732523.6273347773,4105634.33
164727,1204295.9367365576,164777.4
6023702,28004786.87201142,6766565.22
11769515,22202688.138651434,10885053.72
1134784,-3206666.7375892214,1012756.28
372166,-4353615.504409019,372182.55
790157,-1097951.903864529,765416.86
224737,2379726.7161326036,224807.79
2018988,-3851288.2793541886,2129351.84
100209488,165775588.64933226,114311162.48
35040300,86813098.11507207,32699017.8
20448995,19912205.12801108,18903237.68
562233,-4569479.168280445,555944.99
102304,69039.69567342475,102359.52
281147,1976631.6996431388,281168.1
2499619,-4033537.2281114124,2504398.52
1715186,4122898.6934236996,1828198.56
656840,-4681002.196343809,582314.45
32944588,31814532.38267761,33829666.03
673306,-3793266.48649925,677913.45
801594,-1036592.2760381512,839942.36
222813,-5472711.728024151,223052.13
261104,1948353.8729532138,261129.0
164803198,145000296.64820656,169968933.53
236167945,284904994.9717981,295548498.91
274748,-1418028.2303851042,274815.77
303108,-734141.7778174281,303088.46
189272,2070976.5995867662,189178.62
249074,1057101.5988184288,249121.46
1823102,-1763245.7236887254,1699350.87
435763,2210306.369941104,451263.24
1795188,-2905774.7110805344,1867818.28
750480,-856028.5284217112,713871.95
69647971,111467525.94682924,136924280.55
2484368,-1868050.7526208144,2521871.0
1297445,-2969980.1633377746,1196790.6
12479382,31704233.299973276,15480030.89
261527,3132866.8347548023,261482.1
15459359,27468714.376022685,24684148.74
2730272,-3652159.636306187,2666460.29
383198,-3564571.9393177237,383118.27
3262026,4132720.65488334,3914838.66
1209031,-2497708.9709905162,1129195.81
21156954,19868919.448796723,20948906.11
67108696,121859856.30033815,75884217.82
444022,1325527.9444193542,434254.54
6525979,13031787.485807285,6371731.37
6129691,14080031.911616664,7255855.56
6214933,2065468.8357130028,5302804.27
33860020,25660519.104121346,27587662.75
499536,-3689003.919674892,476726.27
860670,-5043752.213498123,917302.48
447670,-2109454.752946548,435710.67
878836,-3828229.0700263083,901478.71
887583,-5223254.358992247,912148.2
448405,-619767.9987957552,463315.19
4971240,13361477.87136475,4939844.02
1067802,-1912777.2112719603,1236816.48
1197932,-92138.78526224196,1167985.35
591388,-3815879.5516666267,569023.79
1999076,-3171125.6813055556,2179842.2
118801783,145580872.0495144,116288204.87
1133679,-3916552.5032533165,1105392.18
24244407,48310761.95849696,20182191.94
883369738,567643456.885547,669804602.05
70035,-854054.9602551498,70060.83
1259418,-4601103.979293948,1424579.02
252443,-562799.592163641,252425.85
1266253,-1395795.3458072525,1402489.26
11129223,15814529.330867108,11387683.02
139804345,176263822.05986327,117454520.51
17064009,27337434.089806717,15491361.99
674401,2077187.3837748505,609703.3
3047410,1631818.8138468973,3478302.23
290598,-1297889.2689643279,290561.63
1567915,-3676981.4508153684,1560079.6
685441,-4298747.697953017,689067.31
266808,-301550.43876069784,266888.9
6695608,13002867.748677485,6809266.48
573843,-4559112.951246858,582434.85
5778148,3533766.0386100225,5041876.88
363120,-1155787.5774434172,363039.22
2612864,2033456.4153931364,2726461.0
2236319,2911083.8033023924,2432745.38
12523974,15330635.549659494,9617994.09
190114,2338465.36659728,190302.53
2769025,-524711.0828201845,3221413.33
9300054,7334408.025285203,9334907.84
43235430,45192244.23781045,39678372.2
152560,138413.64234879613,144519.26
99417,-1412460.5452737007,99382.34
13571282,15973862.886426535,13304170.02
228820,1949630.760091018,228799.27
266521,-3248820.1406752504,266469.01
2531403,1964179.088913601,2514941.54
357909,-5873779.161545791,357767.2
1719543,-2290712.0772492513,1978691.58
74605156,118934282.63022792,96234666.88
1865297,3330790.640681494,2444639.98
16647244,25108829.849276457,11711368.44
57391669,60963917.34354682,59110795.09
1469347,-4739877.965104485,1537625.88
1742217,-2377029.400709808,1468797.76
6772902,5438585.151212875,7209644.45
733045,-1215931.779995799,720318.26
28059730,37894681.17430389,27310079.85
15396509,22715838.44701307,14991738.54
281088,-2563604.431020627,281094.13
4087377,6189309.107692786,4070802.4
670692,-3822670.7817544807,648621.31
14356435,15552396.582279976,13908872.86
1439075,-5221375.007373277,1543820.2
23181366,31882027.40482342,15032749.05
2156759,32249.16127283126,2183955.9
204901,-3383684.0591699593,199691.98
57988999,52231691.70508319,44421311.21
22030589,32145568.057935987,15148989.15
8530253,25918216.899608526,8555891.16
360406,-216104.36528088152,354082.79
1348416,-2868596.871966297,1337686.46
85666961,62102453.731691495,72609321.6
80480,-7220665.869908253,80451.09
9501411,16141233.112727802,8281725.18
110065,-210107.7162310481,109961.34
232524,2185110.729797367,232516.7
266579,1879807.838442523,266546.67
67636137,86078292.73261632,61452911.52
10469310,13300404.130468339,9418684.86
43123758,76001092.01064959,46099505.53
29925889,30639440.520415645,30807493.95
245009,-6386734.51081739,221180.13
5627997,4837719.364433553,4584402.76
1946549,-3244980.442108337,2038506.67
233409,1949030.0580132268,233458.39
208950,-4515002.039390035,200394.32
148776441,93622262.27153288,118570717.69
245977,905774.5135913007,213838.66
5271253,521736.04573201016,4721522.44
19905525,34164696.995880336,21624815.41
246869,176414.58967192844,246830.66
132399703,139838492.08393112,146373722.42
1776552,-1316611.3603995256,2011283.21
310385,-3459790.174709115,310414.8
606728,-5388535.485368524,594987.52
766377,-2559496.011756135,721394.7
199295,319912.68781126663,199267.25
468626,-1516277.8152339887,465742.99
265297,-2514553.235763509,265253.71
295863,1101023.1958800852,246373.16
9169153,43608751.69600575,9528318.15
1077896,-5017626.324607462,1116560.9
1182004,-5073647.878049063,1130668.39
18284328,33216538.26693171,25390911.59
369478,-2079980.2662752345,394213.0
17658328,20407738.07841715,16311978.37
1837367,-2221261.7064422946,1820646.98
1468307,1309220.3078164347,1315982.93
4068842,-269073.7111408226,4203825.67
4181795,-1223539.5418925695,3740469.6
554768,1099733.1713357605,523125.95
221988,816677.6365398839,221927.94
8814007,7063500.310423024,5980800.92
271379624,221049870.2068895,273984869.26
2474299,-1126013.2495376319,3366048.46
14996085,32860505.35314403,13268201.21
984186,-2378011.62598064,989674.37
412133,-3010307.3124872483,389971.67
3364813,4431938.884305332,3877333.22
8618376,6616565.083282001,7459193.03
25091594,26321143.008771252,23841115.15
248248,-807209.1361352764,248223.29
7075416,9448319.815796908,6478779.22
626295,-4802183.262504989,635229.5
820340,-7887413.301650839,843470.45
1854617,-1206157.1393861882,1830385.6
481147,-1018842.5514662787,508479.62
22432686,18615272.311702494,21916200.81
69714662,61645230.8127159,49987510.96
2357462,-6076076.479398441,1931015.96
13661289,13400469.80926206,12951835.2
4280745,7110051.9235386215,3984922.85
186486,1347840.3835137151,186632.11
9933840,11200324.230496172,10220727.36
936484,-815520.5492182113,891719.4
4484385,1375905.941362515,4047870.31
51946627,69485507.29625738,72529819.37
254272,142932.13801963627,254244.16
579205,-58484.20171315968,586826.36
13558675,14285410.972185131,12043000.81
469309,969885.900259152,443980.06
376586,-3516703.961710559,376342.11
1032696,-2490013.4333251324,1204753.81
5761830,3440217.1190810166,5487685.85
1016818,-1294961.2702763192,986914.17
9902407,19309746.333015297,10268130.99
1109671,-388773.4958821982,1023860.07
278194,-935064.6498633809,278144.08
67759,-559213.1413822435,67830.41
237548,2360538.3105150834,237486.55
248540,-1222191.5586047731,248561.66
8709258,5257526.351503447,6587653.57
273795,-1351301.393829545,273808.84
12091137,11754191.28477867,11283982.4
775907,-568204.7536220104,990212.64
11577129,12949580.238183893,15008877.46
94195494,202730641.27708688,131766056.23
1624960,-415945.4097571485,1797540.91
9174959,9874648.463964052,8657391.65
264951,505262.9845088273,264955.5
8229119,19442291.797390077,6588793.32
1073629,-3879022.3644551504,1320262.75
304820,-2636353.737900052,304741.06
111346,-1531748.025281405,111425.5
6771360,15521567.641419385,7402036.04
116395947,105964650.05954833,111250725.44
1276723,-4727834.21041725,1219728.51
222281,-943223.8221888654,222292.47
111952,-2277254.1906736903,111963.11
9428665,9484345.552445468,8187013.73
6062385,2882408.3733338416,6232537.04
1822900,-2281775.509128237,1674522.7
661861,-3822090.4557500742,656717.19
256933,275385.00592905656,256937.43
26847185,35449403.51552442,27049682.82
3420408,1556971.823760189,2952716.8
303729,-3328663.8269269504,303728.79
539532,318423.64637508616,523632.55
40429203,45822109.52998437,38570349.83
2464381,-519324.7153731622,2262335.74
28638014,66323449.916074514,29286396.12
3177358,1425639.4027725533,3242900.96
41557645,85186643.5791883,35204316.56
1517383,-2191874.2290467545,1532887.81
1148908,-4536028.91923178,1173918.84
69197219,64066301.49773365,73955450.98
1000563,-3417294.9084692467,1144043.22
6391988,13927784.958747149,6564949.21
2126895,-4197183.998671481,2157969.09
9927962,10993527.064381845,13131289.7
1970849,4082776.6783422455,1895808.71
397735618,280369577.95711845,357745339.12
188111,1545510.608011242,188089.77
125958,1171691.9112739824,125852.85
139310,-2031883.4988632537,139319.47
17381983,13606868.257639393,15405756.73
895346,-5036471.892514823,805952.09
569970,-5089126.664014246,577980.23
6565029,6322442.509067073,5724298.91
641772,-2768336.1886978205,708851.67
7490687,5475913.07525596,7136522.02
523809,-2326085.169367457,564582.94
1177901,-5239792.1300154105,1067467.09
239065,370721.40541142225,239037.65
9484769,9703721.922156733,8640284.9
1919955,-898194.3341486566,1893444.34
94186,-2011945.6147712562,94563.8
35545428,33806757.99750841,29796510.14
4208093,295200.7324540876,4412045.03
1183384,-3040073.693002999,1221109.73
275917,-219948.1353820823,275890.27
13844058,29295642.478395138,14608706.24
35176363,38716043.16853082,34300388.98
275365,677329.9846048243,247843.1
16340612,42915525.16058163,14791918.32
322065,-3847453.0901911706,317739.18
3083215,2959986.892458625,3046671.66
107372683,87099442.80698897,113722168.26
457095,-6693878.860843593,462905.28
1604543,-2687806.2479066215,1703119.47
2757474,-2075637.640391821,2703940.16
131576,-8897224.047245163,131736.64
83917996,101226462.4069252,102195996.24
839774,405189.73139267415,788331.79
245593,2674965.901169721,245513.06
9125613,5035890.511709377,8067640.21
959413,-5002494.148314429,1007808.71
621312,-2780850.2379250396,640249.55
60247,-611771.5952666365,60207.6
310358,154237.57581944764,310449.63
1240063,-2958503.292323515,1242794.6
454041,2865169.8964798823,461609.12
218130170,245080244.47232288,266036241.89
21490652,17276167.996978868,19143983.01
158835,-1844909.129245067,158658.78
339337,-5875304.63845112,339408.51
789153,-3463509.2225960717,800125.63
12437345,8479286.147527292,10767580.51
174738,-2732509.200099461,174787.58
65470534,136544967.72724098,76863980.47
260031,1928839.7524101324,260005.32
16223596,17156354.68534946,14397119.97
70880266,81994154.37804314,65983515.14
1908224,-3390091.879077822,1609818.45
1408509,-7156594.44050779,1550792.12
611111,47341.03862590715,616068.22
197220,-978702.9577171057,197358.78
201017,1107757.03831473,201198.85
8261368,11297753.792468552,10758959.34
1541542,-3972680.225020729,1558721.01
2658915,-2815026.023796575,2600686.61
73881354,80360850.27980226,66819131.45
229155,610786.0167128369,229135.88
313702,-3231348.382682331,313672.18
1866269,-824217.3766871467,2084961.76
241747,755731.919207532,241796.23
1568204,-90653.29936345667,1619264.6
1554249,2282942.454857409,1534742.18
6719384,3854986.868911132,6659068.81
245017,-109442.54802685603,244994.73
226520,-8841966.660683755,228985.03
10078833,21286735.972804133,12271605.48
23178467,31566042.036193643,22809385.21
656654,-3771620.1656617243,613257.44
225150,-6622943.58292483,240786.96
2280137,3299425.002567783,2354827.64
474313,679991.9057020135,445007.8
8411540,3773932.900005281,7278198.64
770885,-3465861.9417024776,786054.51
254280,-1706211.0512370244,254221.15
80431,-1841808.1176246833,80505.77
5258656,3756002.2802451886,5894790.25
22054353,39478233.69445151,26193247.43
454100610,271169697.81378824,371186183.27
7451371,5129506.335626539,5467909.04
321127,-322380.5564125404,321004.89
452556,1880036.6907052249,454262.18
685171,-3371871.0701070037,775337.37
66838785,58805661.995192215,59613492.73
4626260,6497606.75116558,4134474.25
7843214,5700433.883190997,8764608.57
3770401,1675914.552363962,4015384.01
638313,-3774947.2014084943,618234.1
740630,-2746092.450134132,737470.96
214874,-2927219.950706426,214857.28
20850458,35447144.13962674,18681662.59
154134,1684114.8939597681,154684.73
322559,-2313743.3144949134,322261.32
1059011,-5087243.81195125,1009685.05
1880062,-2586281.4785869047,1806183.83
1363271,3280979.107611444,1306459.88
814572,-3547516.4326769877,966396.97
295673,-112831.2593857199,295695.62
1602609,3698324.5898525976,1309815.47
67538,-1319759.5469321497,67246.83
4287010,3787210.7777808197,4669952.78
188167,-4253512.7208469305,188201.92
1583466,989424.171181716,1783853.18
1729167,-2730559.529472327,1674846.19
6626497,21932061.192537066,7552413.96
2047735,-303822.560651578,2241246.28
366092,-4043787.457503449,366497.1
554225,-7599677.936167894,657097.55
124191,-1298142.3604390249,124246.53
4005055,5031973.047071762,3873709.56
2872841,4161078.617553059,2847423.72
163044,-1911237.9610678516,162971.0
37066331,45201002.43629876,44980272.67
240730,-1112052.4383218773,240698.84
4280392,1109891.529726576,5538241.57
1340488,-3137934.06245297,1400046.83
6533539,10549139.090542007,6849979.89
130071,-1191205.7073231675,130271.14
273182,-858098.2632450983,273140.51
605142,-4312507.219229264,614699.39
288185,-3947589.176161181,288264.36
36840103,45608079.164310366,42445437.08
15992768,14480629.583668374,15066111.13
1362133,-2889659.642561564,1259165.27
367621,-1317856.8661877066,303623.28
302740,-152424.37693034858,302624.63
35979731,58574097.64350085,36163775.28
148374,-2539509.623197714,148407.69
71300622,81772456.10804693,49844308.42
54533829,53579563.072763175,51965366.74
174255086,147513397.01793993,162972711.61
18462064,42387071.103142664,19287651.38
59926571,80710608.4119417,54624099.6
1106203,-3298711.379552206,1106394.32
3749326,8490823.496140398,3787772.33
1651115,-3747234.6736531984,2037095.33
186533,2105222.337083664,186636.93
6585848,11868784.634098414,5810173.07
1401277,-4747751.171043927,1267876.27
8799856,15708514.125111554,8836886.56
303978,-4416896.880521063,303979.69
435469,-6189096.308914354,456772.7
448701,-5396091.766048463,499956.24
1009486,-4477845.454708466,1020073.03
723488,-4229682.890810542,702727.11
657438,-10482636.413600931,820950.71
315217,-3371912.9794955403,315302.14
95158,-144979.64999528602,94922.89
114669162,140894528.52754974,128401271.19
1068611,-5331753.169293722,909950.62
329059657,210897791.37924466,310631506.41
141126,-1494505.3460988048,141267.36
109150331,97904531.52759835,138347083.38
11705800,12625165.148918517,10715929.04
344563,-2838211.7852203734,344725.06
521951,-1209256.876213558,506440.43
2537050,6976082.125258513,2819297.75
156017,-6353230.040915893,154967.15
971703,-206906.24999495596,952202.58
315828,-4537621.094473692,315874.14
70162237,88079445.20182587,92455244.16
1110354,-2328187.169252362,1188187.41
4034296,9041189.550885752,3753065.67
132827332,186470361.28309038,134748847.88
537574,-3579578.9996390864,544156.45
1101147,1471531.3724816553,1088692.57
2949593,-766376.0154405832,2800274.8
9746965,5080979.848156314,8665439.64
15186329,23526867.070399027,12450721.0
54133,-2572252.572002085,54489.67
732924,-2001976.2138336338,723799.19
225351,2390893.230590619,225352.55
10081717,7739711.090090025,9534793.45
2473033,6266508.996895038,2414245.75
248728,-126011.00204949826,248658.68
623858,-5574329.921688389,601327.41
158950,-497880.4583325088,158819.65
1000250,-1315544.7141985185,913006.84
7390930,6850368.425421219,7527376.56
2478798,1034609.5904733762,3187796.87
3060822,-752947.8653625287,3200717.81
1239028,-3284946.6578864437,1308894.79
182024316,152812641.00732005,165523787.97
2643098,-1354417.1198980715,2588739.18
292558,-1305613.5161538348,291465.72
30587273,67188630.04225785,31973008.67
288377,174772.87763760984,288334.48
4948034,614694.8820665665,5790650.43
26284792,28969560.845438976,22828145.63
105158717,104759362.17818037,106233155.91
102965,585412.434432976,103052.9
337728,781517.1910186261,345360.4
22253767,34133798.14691715,26005002.64
72612,-218778.30028197914,72640.61
102354557,82518357.5924318,86908819.56
403155,-4966853.951299833,402896.42
234472,1800245.1606543772,234402.12
885419,-3094545.228078665,902555.41
10133336,13194357.091836076,11101865.78
482404,-1250228.367837686,464077.18
109220489,111391844.38938618,101573812.17
2435843,-2349250.666916508,3111278.01
2774928,-3673609.2163080163,3837166.05
657766,-6275879.302968254,600559.82
496664,-1482363.6626835726,472181.13
108508201,154654741.128453,147189028.97
9027690,23109667.846363578,10686269.95
3997931,3549715.632767979,4123621.73
2676975,741236.4897125177,2642672.86
5332813,15614329.614346575,5047783.94
9244859,10475054.083120346,11948060.09
2303769,-1146713.3584295101,2449239.79
147139,-4050075.093319699,148987.33
3870290,8370337.3489368,3783388.54
35661474,89292107.78513946,47401179.7
13440288,16270716.651679855,14875332.7
232299,2769428.800989814,232352.25
268982,-430130.12836245075,268934.33
230786,2237561.159431845,230688.93
8853734,22440056.947992954,9269635.2
28385161,23074559.76342694,25296845.85
509395,-5596867.897630973,492838.59
2848094,6409015.204414509,2939546.68
26848172,39783295.292143166,30985840.12
32633178,54229896.414069384,25977703.16
1379527,-2724957.629522372,1461819.49
50396055,42602515.75768021,41156030.85
74818115,101175804.6704257,67851783.1
724956,-674.774228580296,696184.08
22584131,31709955.68700282,22434901.95
475720,-2397261.1310995817,493645.47
12088519,33457755.58091497,15527380.66
1073140,1169050.4914981462,1074147.1
18055579,18624467.315281402,19530937.63
291592,-3633452.0222047158,291662.69
21424566,20560138.652410615,21799108.44
1487939,-798085.8625867032,1544928.41
2003188,5543612.494767249,1949721.56
3753528,1943465.1776720136,3784203.33
33370246,30172396.60984851,30816572.67
98844,-414178.49592714384,98700.0
5482303,21987906.016177665,7292005.31
19662803,35739584.60960387,23548720.73
89699614,63584234.241648346,65696729.62
29433590,24734200.93264464,23982865.13
261054,-3012011.461273892,261079.9
652545,-4453436.640938988,635523.78
2089849,-2145027.706576735,1853087.98
19160734,65110514.809445694,73299545.18
3124068,16660720.248001698,3385068.75
3419542,2848272.177014705,3441761.83
3841063,1396634.300886903,4527768.54
64727,-530296.0500355065,64884.64
76438,355154.7288026847,76475.32
1215556,-2565145.719834281,1270261.44
256897,1535608.9380683824,256892.26
1342466,-3787880.5725912377,1424908.69
579934,-2871430.653774515,596396.6
190902,-2834030.015103942,206456.17
312702,-2408949.1240862273,312644.03
159686092,137873006.02483073,176122334.01
544651,-2792461.5619689655,561969.93
303891,2558382.736581791,303965.06
2533473,6776927.186043259,2901144.31
500708,-2145034.1266659014,520031.07
2124708,6034035.212079458,2010753.1
67350,-1155061.4571453482,67205.78
36785148,101657394.65478128,43274242.64
8681277,7163934.439140871,8800564.22
1556143,3131073.4293549657,1577454.93
3696938,1138716.197659742,4946452.66
336985,-4741259.229778189,337134.48
3985797,4872052.959167048,3997538.65
2503491,-1009380.5454809889,2651715.26
4498971,-136328.5506091267,4642456.93
2172825,-1327821.4237455875,2206708.43
289282,107173.08881171793,289291.6
739226,-5251182.113993367,731589.01
550670,-3277391.4746666886,566905.91
10134365,8965549.999028277,10574705.68
559368,-90638.03484706953,563432.48
592373,-3459607.548512567,604155.24
70294,-1101520.3845648915,70294.98
12047660,10648722.80424412,12164528.03
1029028,-1163949.606623955,1058758.34
565520,-4874724.306943387,580736.21
62564123,87243044.43737969,49763669.92
9436962,38705920.18214534,16044577.79
2133523,-529963.5473057851,2109337.27
4100687,-266842.6099061668,4274545.6
7797163,11032963.821166527,7734287.95
10535187,10535392.798513297,9743492.69
309115,-5248117.1417406,309103.02
87145,-5250164.128569599,86893.27
1467935,-2678011.05121449,1560049.34
151501,-4409843.2846906,155401.1
11572520,11312259.65179352,12648797.18
522237,-4342433.996620376,555589.68
1210902,-3835812.6291265395,1181388.91
227464533,146813236.5330187,149966744.46
718784,-4421498.702670397,793517.57
