actual,pred_lr,proba_lr,pred_rf,proba_rf
0,0,0.39680996473322777,0,0.0
0,0,0.4087526738720442,0,0.0
0,0,0.35205998405521377,0,0.05
0,1,0.8877830429579489,0,0.11
0,0,0.44956084303628957,0,0.0
0,0,0.38037433799372594,0,0.0
0,0,0.4800395809809363,0,0.0
0,1,0.530379639715417,0,0.03
0,0,0.4099864651112811,0,0.0
1,0,0.1122596703427633,1,0.94
0,0,0.4511699303657549,0,0.0
0,0,0.39355747115760975,0,0.0
0,0,0.2987597907190297,0,0.21
0,0,0.4427680829973844,0,0.0
0,1,0.5031850164116636,0,0.04
0,0,0.44872185414754684,0,0.0
0,0,0.40488397141925647,0,0.0
0,1,0.5451330809243887,0,0.02
0,0,0.48366115433034956,0,0.0
0,0,0.43153718360073257,0,0.0
1,0,0.12488598526083056,1,0.96
0,0,0.4152029200894863,0,0.0
0,0,0.45379314656479774,0,0.0
0,0,0.45385831540865645,0,0.0
0,0,0.481801491373889,0,0.0
0,0,0.4451311401270753,0,0.0
0,0,0.45513749368966927,0,0.0
0,0,0.49903043087716364,0,0.0
0,0,0.43971010576540714,0,0.0
1,1,0.5123255317991886,1,0.96
0,0,0.35555672434594654,0,0.22
0,0,0.3023989674463619,0,0.05
0,0,0.2760945333060244,0,0.15
0,0,0.4444558513510284,0,0.0
0,0,0.4278535691866422,0,0.0
0,0,0.47375070723500834,0,0.0
0,0,0.3753538281108848,0,0.02
0,0,0.42746706071448876,0,0.0
0,0,0.4733354016110524,0,0.0
0,0,0.4130137775014454,0,0.0
0,0,0.44793660867182017,0,0.0
0,0,0.3902873541769424,0,0.0
0,0,0.4489205115061065,0,0.0
0,0,0.4103977859411413,0,0.0
0,0,0.4355842602057453,0,0.0
0,0,0.2944064080131726,0,0.24
0,0,0.143910751652572,0,0.44
1,0,0.45633404916407105,1,0.95
0,0,0.41815002340602675,0,0.0
0,0,0.34860419107749224,0,0.5
0,0,0.3809411591853719,0,0.0
1,0,0.2232043734548749,1,0.59
0,0,0.4592008355396682,0,0.0
0,0,0.4574539289563497,1,0.94
0,0,0.4103708840917442,0,0.0
0,0,0.4409360515930835,0,0.0
0,0,0.4451756395138046,0,0.0
0,0,0.40639244860507073,0,0.0
1,1,0.9993277020730833,0,0.11
1,0,0.3555778331710458,0,0.0
0,0,0.4324882187770397,0,0.0
0,0,0.43211983389930286,0,0.0
0,0,0.4283763727639635,0,0.0
0,0,0.41680666490901824,0,0.0
0,0,0.42063328121705224,0,0.0
0,0,0.47947906837178816,0,0.0
0,0,0.4600791407100555,0,0.0
0,1,0.6524818897095843,0,0.11
0,0,0.4703926781275335,0,0.0
0,0,0.4685265881081817,0,0.0
0,0,0.44465564822948794,0,0.0
0,0,0.3102644498277112,0,0.18
0,0,0.4376805367628948,0,0.06
0,0,0.38678170456064004,0,0.0
1,0,0.22782252979044468,1,0.56
0,0,0.4297851876289039,0,0.0
1,1,0.7872136287543885,1,1.0
0,0,0.2504707501835306,0,0.18
0,0,0.4253548832719648,0,0.0
0,0,0.4841351400000939,0,0.0
0,0,0.416245750826752,0,0.0
0,0,0.39813062658370096,0,0.0
0,0,0.1575650406383671,0,0.45
0,0,0.35661283565820795,0,0.09
1,0,0.16005595254856858,1,0.69
0,0,0.4358933525268674,0,0.0
0,0,0.4455068341322227,0,0.0
0,0,0.4492787039551771,0,0.0
0,0,0.3176142422731716,0,0.07
0,0,0.4740259764109123,0,0.0
0,0,0.3566294270004134,0,0.01
0,0,0.4849058169690632,0,0.0
0,0,0.47690540545006843,0,0.0
0,0,0.48011597534017136,0,0.0
0,0,0.4516249325021676,0,0.0
0,0,0.46876847295833335,0,0.0
0,0,0.42115439255496273,0,0.0
0,0,0.4721837364123709,0,0.0
0,0,0.3994342831194335,0,0.0
0,0,0.2828677397680342,0,0.29
0,0,0.4124058073684155,0,0.0
0,0,0.4443368510333083,0,0.0
0,0,0.39460490260415376,0,0.0
0,0,0.4868750535522403,0,0.0
0,0,0.3427062236877109,0,0.01
0,0,0.3620796079203706,0,0.1
0,0,0.3868355811050998,0,0.0
1,0,0.27722781848148326,1,0.95
0,0,0.43940314105821227,0,0.0
0,0,0.4779439584366948,0,0.0
0,1,0.6980604417334907,0,0.07
0,0,0.35221749134680697,1,0.7
0,0,0.42387666564263593,0,0.0
0,0,0.3947370999203096,0,0.0
0,0,0.3636766102859472,0,0.0
0,0,0.4541582054780873,0,0.0
0,0,0.40482211792364176,0,0.0
1,0,0.2804580852495922,1,0.87
0,0,0.48407118904799645,0,0.0
0,0,0.4669212489637839,0,0.0
0,0,0.4355417592018027,0,0.0
0,0,0.4468111577465905,0,0.0
0,0,0.1525708077569146,1,0.68
0,0,0.4735019589799405,0,0.07
0,0,0.4807538669814598,0,0.0
0,0,0.4362665105115007,0,0.0
0,0,0.26023135500153755,0,0.38
0,0,0.35952827260216824,0,0.0
0,0,0.3808551640545743,0,0.0
0,1,0.9766003283513103,0,0.15
0,0,0.41665659323229315,0,0.0
0,0,0.39467753382717474,0,0.0
0,0,0.3487919122396111,0,0.0
0,0,0.45516009262432505,0,0.0
0,0,0.3704850265089667,0,0.0
1,0,0.22940677408665475,1,0.64
0,0,0.42869231698178406,0,0.0
0,0,0.4641065316536388,0,0.0
0,0,0.4450821696989207,0,0.0
0,0,0.37228146573526666,0,0.0
0,0,0.37592775046989835,0,0.04
0,0,0.36808564147490724,0,0.0
0,0,0.4062096780801871,0,0.0
0,0,0.44111695809362905,0,0.0
0,0,0.46868028758757574,0,0.0
0,0,0.4375538093179257,0,0.0
0,0,0.48413745031030647,0,0.0
0,0,0.42710116937088777,0,0.0
0,0,0.37978182465645116,0,0.03
0,0,0.34431507601721595,0,0.0
0,1,0.5289594051147651,0,0.07
0,1,0.6570630110722178,0,0.0
0,0,0.420335294389663,0,0.0
0,0,0.42792658980593185,0,0.0
0,0,0.41466301265180905,0,0.0
0,0,0.42619556404149417,0,0.0
1,1,0.5333964305887556,1,0.98
0,0,0.4277127189378742,0,0.0
0,0,0.36747827197893423,0,0.38
0,0,0.4472563420051264,0,0.0
0,0,0.46297344197355766,0,0.0
1,0,0.06748499889049242,1,1.0
0,1,0.6204684308041291,0,0.02
0,0,0.4768039789046841,0,0.0
0,1,0.7709779253083411,0,0.16
0,0,0.38186324690915585,0,0.0
0,0,0.4779090514373791,0,0.0
0,0,0.45212130460908917,0,0.0
0,0,0.29844202935934644,1,0.95
0,0,0.43728746436916965,0,0.03
1,0,0.3731556059231528,1,0.99
0,0,0.37621667958132243,0,0.0
0,0,0.4451827693733935,0,0.0
0,0,0.49240692046519896,0,0.0
0,0,0.4696228814485776,0,0.0
0,1,0.8846126191670466,0,0.42
0,0,0.42432698730316376,0,0.0
0,0,0.35597360526262967,0,0.01
0,0,0.3883394296247378,0,0.0
0,0,0.4970232366642922,0,0.0
0,0,0.44427698358769263,0,0.0
0,0,0.45083956327718255,0,0.0
0,0,0.4109244294813124,0,0.0
0,0,0.41827963169928123,0,0.0
0,0,0.4599088224555087,0,0.0
0,0,0.4807681684114721,0,0.0
0,0,0.40258905498656594,0,0.0
0,0,0.41136899105868696,0,0.0
0,0,0.44498290420342385,0,0.0
0,0,0.4047421323049378,0,0.0
0,0,0.4434119333543684,0,0.0
0,0,0.3708456552559408,0,0.0
0,0,0.47801874564605407,0,0.0
0,0,0.34852054440342534,0,0.16
0,0,0.38775113284501256,0,0.0
1,1,0.5638387380653362,0,0.16
0,0,0.4634620659688824,0,0.0
0,1,0.5005000368559276,0,0.0
0,0,0.3612462388839521,0,0.03
0,0,0.4153002540278716,0,0.0
0,0,0.44497408846627307,0,0.0
1,1,0.5643930360145323,1,0.99
0,0,0.3827551562132882,0,0.0
0,0,0.46852930264399656,0,0.04
0,0,0.43665724678763634,0,0.0
0,0,0.45690758288065786,0,0.0
0,0,0.4274183373900964,0,0.0
0,0,0.22127434178073108,0,0.32
0,0,0.29100109095558024,0,0.02
1,0,0.3017934342656545,1,0.58
1,0,0.2110699795425167,0,0.1
0,0,0.44319276182876466,0,0.0
0,0,0.39796452296105606,0,0.12
0,0,0.41878937460434607,0,0.09
0,0,0.44734874286170895,0,0.0
0,0,0.4403542801817983,0,0.0
0,0,0.37204993310351214,0,0.0
0,0,0.4463722273292759,0,0.0
0,0,0.43402333398603066,0,0.0
0,0,0.4063667624803732,0,0.0
1,0,0.42235546995821094,1,0.62
1,0,0.2672848224168431,1,0.53
1,0,0.11270799268614508,1,1.0
0,0,0.41894197394835053,0,0.0
0,0,0.43980137444835327,0,0.0
0,0,0.45180886135845655,0,0.0
0,0,0.3811660079189893,0,0.0
0,0,0.46753564174000906,0,0.0
0,0,0.4463422335119037,0,0.0
0,0,0.42235938670149115,0,0.0
0,0,0.40026219211531217,0,0.0
0,1,0.6264138455904686,0,0.33
0,0,0.4464057763504967,0,0.0
0,0,0.4413753865896473,0,0.0
0,0,0.4407069318719513,0,0.0
1,0,0.23293485841783443,1,0.61
0,0,0.49781191215136145,0,0.0
1,1,0.547740643596852,1,0.99
0,0,0.45091798575555747,0,0.0
0,0,0.4828004602310668,0,0.0
0,0,0.42510736559886647,0,0.0
0,0,0.43517848298958295,0,0.0
0,0,0.4334454227729446,0,0.0
0,0,0.37879407125807024,0,0.02
0,0,0.27454220839257343,0,0.17
0,0,0.41437665697246157,0,0.0
0,0,0.41051795528268525,0,0.0
0,0,0.4785208271438758,0,0.0
0,0,0.42247160743333767,0,0.0
0,0,0.4121797497806692,0,0.01
1,0,0.12089375382852191,1,0.95
0,0,0.4871090730040595,0,0.0
0,0,0.4314531540160946,0,0.0
0,0,0.36419883018766086,0,0.0
0,0,0.4111672857331257,0,0.0
0,0,0.49623812544356377,0,0.0
0,0,0.474134474903939,0,0.0
0,0,0.44893488244411134,0,0.0
0,0,0.4018614548962147,0,0.0
0,0,0.44187912162429016,0,0.0
0,0,0.42017590053060166,0,0.0
0,0,0.4835127384011816,0,0.0
0,0,0.44757657062668005,0,0.0
0,0,0.35548502794126385,0,0.0
0,0,0.43453341501325493,0,0.0
0,0,0.444560542315865,0,0.0
1,0,0.14201546743910443,1,0.99
0,0,0.46871792674279633,0,0.0
0,0,0.4875515109480805,0,0.0
0,0,0.46621803308818804,0,0.02
0,0,0.37638087677413024,0,0.0
0,1,0.5282485168502249,1,0.58
0,0,0.3133139896065362,0,0.0
0,0,0.4332204868919643,0,0.0
0,0,0.3773245393543013,0,0.0
0,0,0.42827915957477536,0,0.0
0,0,0.4048524329089331,0,0.0
1,1,0.6073514792152351,0,0.19
0,0,0.4600269266684994,0,0.0
0,0,0.46516409509401907,0,0.01
0,0,0.34217166784368197,0,0.12
0,0,0.4041222202663988,0,0.0
0,0,0.43010234318050306,0,0.0
0,0,0.47985451986404765,0,0.0
0,0,0.4575558927364168,0,0.0
0,0,0.39403677207924487,0,0.0
0,0,0.4024454523991317,0,0.0
0,0,0.3633051095229187,0,0.0
0,0,0.4113830755388005,0,0.0
0,0,0.4768354122380258,0,0.0
0,0,0.44645866162599307,0,0.0
0,0,0.47320886807813173,0,0.0
0,0,0.4767969899758379,0,0.0
0,0,0.48073757433617476,0,0.0
1,0,0.1624544399731274,1,0.6
0,0,0.3978855332824907,0,0.0
0,0,0.4648916716381012,0,0.0
1,0,0.4649437226323165,1,0.99
0,0,0.38024167426240424,0,0.04
0,0,0.4506436621822726,0,0.0
0,0,0.48276011239638916,0,0.0
0,1,0.5669915804916272,0,0.02
0,0,0.43779015143604916,0,0.0
0,0,0.41522791285200655,0,0.0
0,0,0.4741476699721995,0,0.0
0,0,0.4878717992588242,0,0.0
0,0,0.3946637517629015,0,0.0
0,0,0.3995783035545373,0,0.0
0,0,0.46486211669714683,0,0.0
0,0,0.44534590471550994,0,0.0
0,0,0.3760212209904851,0,0.0
0,0,0.470728050448791,0,0.0
0,0,0.442207935336822,0,0.0
0,0,0.4897810375180546,0,0.03
0,0,0.4705434629158018,0,0.0
0,0,0.41968047637161504,0,0.0
0,0,0.46264964737834186,0,0.0
0,0,0.4077322067394167,0,0.0
0,0,0.4486485924172878,0,0.0
0,0,0.4416942973088653,0,0.0
0,0,0.44384346813320646,0,0.0
0,0,0.4207392999853308,0,0.0
0,0,0.44527062863931727,0,0.0
0,1,0.5398183119179453,0,0.17
0,0,0.4101487092914346,0,0.0
0,0,0.45354832279516355,0,0.0
0,1,0.6140769236676948,0,0.05
0,0,0.42625771312362215,0,0.0
0,0,0.4404607630541729,0,0.0
0,0,0.42410242168272594,0,0.0
0,0,0.2832942392125378,0,0.08
0,0,0.42172357560707213,0,0.0
1,0,0.34279133516683985,1,0.89
0,0,0.4181085890867196,0,0.0
0,0,0.3988433418358939,0,0.0
0,0,0.4755043137929903,0,0.0
0,0,0.4323975324793437,0,0.0
0,0,0.42734043028305285,0,0.0
0,0,0.4276701370433212,0,0.0
0,0,0.41408357992015127,0,0.0
0,0,0.463804884227259,0,0.0
0,0,0.4382072527842569,0,0.0
0,1,0.5021937485151984,0,0.0
0,0,0.45470126116064646,0,0.02
0,0,0.27516412626014175,0,0.07
0,0,0.2852093935663299,0,0.34
0,0,0.47119661769119864,0,0.05
0,0,0.33844866269224927,1,0.83
0,0,0.37325378869573156,0,0.0
0,0,0.4306286468318487,0,0.0
0,0,0.325121443152843,0,0.0
0,0,0.4193960014287123,0,0.0
0,0,0.43111946161151504,0,0.0
0,0,0.45061400946400143,0,0.0
0,0,0.4932576478890472,0,0.0
0,0,0.4077963316956501,0,0.0
0,0,0.4877493070524395,0,0.1
0,0,0.36522445533657394,0,0.0
1,0,0.3449379661246802,1,1.0
0,0,0.45659376599430285,0,0.0
0,0,0.31262776967828476,0,0.24
0,0,0.39390435475905516,0,0.0
1,1,0.6110022917498649,1,0.98
0,0,0.30107879743511595,1,0.62
0,0,0.4887353081986532,0,0.0
0,0,0.38456458193852655,0,0.0
0,0,0.36056526121329896,0,0.0
0,0,0.11331495667274037,1,0.52
0,0,0.4397831203859075,0,0.0
0,0,0.42322458776789884,0,0.0
0,0,0.39251644662033514,0,0.0
0,0,0.4645196009617616,0,0.0
0,0,0.39444932513090836,0,0.0
0,0,0.41001664043720554,0,0.0
1,0,0.28915510389138854,0,0.14
0,0,0.4286376444787523,0,0.0
0,0,0.42761427204108066,0,0.0
0,0,0.41527464968041433,0,0.0
0,0,0.3350183011184291,0,0.18
0,0,0.4230740861037035,0,0.0
0,0,0.3857227129388484,0,0.0
1,1,0.9457039801151133,1,1.0
0,0,0.48294841526814,0,0.0
0,0,0.474891449823511,0,0.0
1,0,0.06716853318457777,1,0.85
0,0,0.3782110582041439,0,0.0
0,0,0.4757845278737927,0,0.0
0,0,0.44066089101373357,0,0.0
0,1,0.549217627704376,0,0.13
0,1,0.5452958546254294,0,0.02
0,0,0.4453122990814573,0,0.0
0,0,0.41251198010319395,0,0.0
0,0,0.4639605418024065,0,0.0
0,0,0.4189675829664854,0,0.0
0,0,0.44065319887868104,0,0.01
0,0,0.41144755150691426,0,0.0
1,1,0.6460544134794806,1,0.82
0,0,0.4482130920943392,0,0.0
0,0,0.4379348598025608,0,0.0
0,0,0.4389199138304895,0,0.0
0,0,0.31646720234617687,0,0.01
0,0,0.41357401818256284,0,0.0
0,0,0.451763420133889,0,0.0
0,0,0.33854860944736015,0,0.46
0,0,0.4386192290531135,0,0.0
0,0,0.3973366648972893,0,0.0
0,0,0.4308230582325262,0,0.0
0,0,0.4244249626492338,0,0.0
0,0,0.4459279656558975,0,0.0
0,0,0.38327347965195674,0,0.0
0,0,0.44740384706262315,0,0.0
0,0,0.4213786293055826,0,0.0
0,0,0.4283965878112944,0,0.0
0,0,0.4142628827568137,0,0.0
0,0,0.4415762076214987,0,0.04
1,0,0.1405884001522107,0,0.45
0,1,0.70287634002202,1,0.62
0,0,0.3271336811613695,1,0.6
0,0,0.43585136064474445,0,0.0
0,0,0.4076211271523891,0,0.0
0,0,0.4237002069218706,0,0.0
0,0,0.4710945535986416,0,0.0
0,0,0.4792746308548775,0,0.0
0,0,0.4179088381379955,0,0.0
1,0,0.16470452852719705,1,0.61
0,0,0.46980747627837244,0,0.0
1,0,0.17561481169996898,0,0.23
0,0,0.484418208110364,0,0.0
0,0,0.46970515468218643,0,0.0
1,0,0.12367921341835937,1,0.96
0,0,0.4716380372222597,0,0.0
0,0,0.39882053643879606,0,0.0
0,0,0.42527491981265686,0,0.0
0,0,0.46244431260324587,0,0.0
0,0,0.4218605756689017,0,0.0
0,0,0.4489486046226418,0,0.0
0,0,0.412642491850919,0,0.0
0,0,0.4329221112917028,0,0.0
0,1,0.5229612614005336,0,0.0
0,0,0.36493822768955325,0,0.0
0,0,0.47716878397675144,0,0.0
0,0,0.1704538988542434,1,0.55
1,0,0.27773591760253064,0,0.48
0,0,0.4101639047210092,0,0.03
0,0,0.42915545333378896,0,0.0
0,1,0.5492212148372488,0,0.15
0,0,0.469561357976628,0,0.0
1,0,0.007148392353385781,1,0.99
0,0,0.37257070876144005,0,0.08
0,1,0.509982942298335,0,0.0
0,0,0.4129214359173914,0,0.0
0,0,0.4163760136530981,0,0.0
0,0,0.4151540145082278,0,0.0
0,0,0.40829812267697296,0,0.0
0,1,0.5255125273287407,0,0.03
0,0,0.3889929463378517,0,0.0
0,0,0.3791498228771447,0,0.07
0,1,0.5733727787534916,0,0.12
0,0,0.4010410191342938,0,0.0
0,0,0.0601365756990265,1,0.68
0,0,0.4342449501863691,0,0.0
0,0,0.43447124217927585,0,0.0
0,0,0.4114069030789869,0,0.0
0,0,0.2074530321730618,1,0.51
0,0,0.4809036421941442,0,0.0
0,0,0.45509949189723214,0,0.02
0,0,0.3464979544217684,0,0.03
0,0,0.4767343302531787,0,0.0
0,0,0.4359215455747196,0,0.0
0,0,0.42265125655257685,0,0.0
0,1,0.6399946339601205,0,0.45
0,0,0.3394748466712355,0,0.11
0,0,0.41720854856817213,0,0.0
0,0,0.39905084133966967,0,0.0
0,0,0.46642671229153176,0,0.0
0,0,0.410505689700541,0,0.0
0,0,0.41152653951466356,0,0.0
0,1,0.5045282704763563,0,0.09
0,0,0.3873679561567426,0,0.0
0,1,0.5503175077041754,0,0.07
0,0,0.34132946194098673,0,0.04
0,0,0.36715730292032667,0,0.0
0,0,0.43655641816750806,0,0.0
0,1,0.5353988555950693,0,0.0
0,0,0.4333060159956697,0,0.0
0,0,0.3748063163872064,0,0.0
0,0,0.334617567859625,1,0.92
0,0,0.47831372566452607,0,0.0
0,1,0.5126407529991127,0,0.0
0,0,0.42718531407708266,0,0.0
0,0,0.35587895096713684,0,0.0
0,0,0.41380169297607017,0,0.0
0,0,0.4736835841061241,0,0.0
0,0,0.38394849692526845,0,0.0
0,0,0.37845243579816285,0,0.02
0,0,0.42190548345782064,0,0.0
0,0,0.3452856037007307,0,0.0
0,0,0.4352541679194195,0,0.0
0,0,0.464227615358879,0,0.0
0,1,0.6116168224455737,0,0.02
0,1,0.5075672865833695,0,0.06
0,0,0.3668324894387142,0,0.01
1,1,0.8539919430948878,1,0.83
0,0,0.47244389222598276,0,0.0
0,0,0.3989487665936529,0,0.0
0,0,0.43529839769752793,0,0.0
0,0,0.42978613086881734,0,0.0
1,0,0.16803750236123688,0,0.33
0,0,0.42865760830062544,0,0.0
0,0,0.43100013566703044,0,0.0
0,0,0.4369913816310282,0,0.0
0,0,0.48217698894379996,0,0.0
0,0,0.437984598342205,0,0.0
0,0,0.46399284799146157,0,0.0
0,0,0.4301481367597446,0,0.0
0,0,0.48291883153562754,0,0.0
0,0,0.41936569555521563,0,0.0
0,0,0.3274450105950073,0,0.1
0,0,0.44248385643611976,0,0.0
0,0,0.3876247620507354,0,0.0
0,0,0.42467878817083793,0,0.0
0,0,0.44665009484640056,0,0.0
1,1,0.6447724384946434,1,0.9
0,0,0.44979660292133183,0,0.0
1,0,0.25192950028488387,0,0.27
0,0,0.42480348571631477,0,0.0
1,1,0.7138240320195676,1,0.61
1,1,0.5920643891234193,1,0.96
0,0,0.43135378704402394,0,0.0
0,0,0.4311299368976477,0,0.0
1,0,0.24917523995164134,0,0.46
0,0,0.3317111886366132,0,0.0
0,0,0.4136562729326331,0,0.0
0,0,0.40226791713265225,0,0.0
0,0,0.46895513798570626,0,0.0
0,0,0.43795988777716877,0,0.0
0,1,0.6068832142410597,0,0.04
0,0,0.30693586586869986,0,0.12
1,0,0.2213876615021381,1,0.92
0,0,0.21057072087319448,0,0.21
0,0,0.408027295928586,0,0.0
0,0,0.3681723650497847,0,0.0
0,0,0.4374965903864745,0,0.0
0,0,0.37074975668984134,0,0.0
0,0,0.2715097701576322,0,0.48
0,0,0.40147105060328064,0,0.0
0,0,0.4411492659106123,0,0.0
0,0,0.44097164204092953,0,0.0
0,0,0.21908952183266212,0,0.06
1,0,0.12884495303174207,1,0.73
0,0,0.444400046201355,0,0.0
0,0,0.4523310714020208,0,0.0
0,0,0.353364659997279,0,0.05
0,0,0.4694560547671588,0,0.0
0,0,0.38178696447350796,0,0.01
0,0,0.4579784169704771,0,0.0
0,0,0.3037412278413494,0,0.05
0,0,0.41424169756458556,0,0.0
1,0,0.2125547961881087,0,0.04
0,0,0.49926789017910816,0,0.0
0,0,0.42556450110129945,0,0.0
0,0,0.4428370929771602,0,0.0
0,0,0.42688787401956535,0,0.0
0,0,0.47162593033608835,0,0.0
0,0,0.295260724930021,0,0.02
0,0,0.49532401391804554,0,0.0
0,0,0.3797889570305409,0,0.0
0,0,0.4284825914289957,0,0.0
0,0,0.47553975321343833,0,0.0
1,0,0.2979315993714095,1,0.64
0,0,0.4243595511490733,0,0.0
0,0,0.46889787953274426,0,0.0
1,0,0.41212968434170594,0,0.27
0,0,0.38387593170878875,0,0.0
1,0,0.1939263727441786,0,0.32
0,0,0.354111341146631,0,0.03
0,0,0.4666230822060276,0,0.0
0,0,0.46823626476214913,0,0.0
0,0,0.43676896911957247,0,0.0
0,0,0.49038971301634365,0,0.0
0,0,0.47646481551330816,0,0.0
0,0,0.4109565532699468,0,0.0
0,0,0.45582950474626577,0,0.0
0,0,0.43567961903034047,0,0.0
0,0,0.43203601319553914,0,0.0
0,0,0.49674523793199676,0,0.0
0,0,0.44646650455889375,0,0.0
0,0,0.2417165128027289,1,0.67
0,0,0.424126231609679,0,0.0
0,0,0.4198284172390696,0,0.0
0,1,0.6574688260276047,0,0.09
0,0,0.4458296190043086,0,0.0
0,0,0.4375267078440448,0,0.0
0,0,0.4140104842332581,0,0.0
0,0,0.4426165957412876,0,0.0
0,0,0.19327789218291141,1,0.62
0,0,0.4394507827401987,0,0.0
1,1,0.8443007804060491,1,1.0
0,0,0.47771033205150726,0,0.0
0,0,0.44143588538486983,0,0.0
1,1,0.5997937879871412,0,0.16
1,0,0.09422739212605208,1,0.76
0,0,0.43025152970897784,0,0.0
1,0,0.28194012820602077,0,0.06
0,0,0.48187449299248153,0,0.0
1,0,0.31077182152915545,1,0.64
0,0,0.36864349423330844,0,0.0
0,0,0.4772367496172681,0,0.0
0,0,0.32798064668387006,0,0.0
1,0,0.3547774266822258,1,0.8
0,0,0.4775011589277372,0,0.0
0,0,0.47023279874084356,0,0.0
0,0,0.4146176094139243,0,0.0
0,0,0.46932151933717015,0,0.0
0,0,0.43696265237835463,0,0.0
0,0,0.3892364036839052,0,0.0
0,0,0.44935543134717265,0,0.0
0,0,0.4152261354274706,0,0.0
1,0,0.08667777690342136,1,0.79
1,0,0.30226159941449904,0,0.39
1,0,0.21535146487159587,0,0.49
0,0,0.44060091917526445,0,0.0
0,0,0.4263982923101856,0,0.0
0,0,0.38347755728917343,0,0.0
0,0,0.471275421207852,0,0.0
0,0,0.4413731357202704,0,0.0
0,0,0.43552037375390446,0,0.0
0,0,0.449291921675923,0,0.0
0,0,0.44495795201196453,0,0.0
0,0,0.41165087904924946,0,0.0
0,0,0.4390014310733299,0,0.0
0,0,0.4470449014413252,0,0.0
1,1,0.9114794704273029,1,0.99
0,0,0.4750161130381701,0,0.0
0,0,0.42310816524088857,0,0.0
0,0,0.3607778554484506,0,0.0
0,1,0.702936212894371,0,0.24
0,0,0.4736981061313697,0,0.0
0,0,0.4022360223887919,0,0.0
0,1,0.5768870590789751,0,0.12
0,0,0.4674481876245236,0,0.0
0,0,0.4520390215579692,0,0.0
0,0,0.43912181720649474,0,0.0
0,0,0.4877866132944766,0,0.18
1,1,0.6873367095359515,1,0.99
0,0,0.3619533714735051,0,0.0
0,0,0.33386552114074675,0,0.0
0,0,0.432233966554672,0,0.0
1,1,0.8706595093480989,1,0.82
0,0,0.47769085280178,0,0.0
0,0,0.4004085623754327,0,0.0
0,0,0.4343227243024643,0,0.0
0,0,0.4195192962266683,0,0.0
0,0,0.4824323559912928,0,0.0
0,0,0.42007928162518293,0,0.2
0,0,0.4564219569498109,0,0.0
0,0,0.4440982980952384,0,0.0
0,0,0.38248334970970077,0,0.01
0,0,0.4891695566609866,0,0.0
0,0,0.021232188279105065,1,0.84
0,0,0.43125253754827675,0,0.0
0,0,0.3828672963578278,0,0.0
0,0,0.46704818657442293,0,0.0
0,0,0.36035996383702684,0,0.11
0,0,0.3960843074040812,0,0.0
0,0,0.45410788727930584,0,0.0
0,0,0.47700013413311565,0,0.0
0,0,0.44103567671594257,0,0.0
0,0,0.45608619659531097,0,0.0
0,0,0.3935901706735371,0,0.0
0,0,0.429795926786922,0,0.0
0,0,0.4336450999753542,0,0.0
0,0,0.4109054648999864,0,0.0
0,0,0.43448988938748756,0,0.0
0,0,0.4171001157294996,0,0.0
0,0,0.44179067761031343,0,0.01
0,0,0.4306177412229884,0,0.0
0,0,0.4140738552741877,0,0.0
0,0,0.4021070590481874,0,0.0
0,0,0.42207540495234314,0,0.0
0,0,0.42956377618057795,0,0.0
0,0,0.43622320036391793,0,0.0
0,0,0.38856373449978177,0,0.0
0,0,0.4452184190097456,0,0.0
0,0,0.4360005350353561,0,0.0
0,0,0.4434591954971713,0,0.0
0,0,0.4233525157066287,0,0.0
0,1,0.6678400138669477,0,0.05
0,0,0.4368293302533537,0,0.0
0,0,0.48474496840062564,0,0.0
0,0,0.44396769426178817,0,0.0
0,0,0.4407102522675045,0,0.0
0,1,0.7382199613160331,0,0.1
1,0,0.1515215108473057,1,0.63
0,1,0.5426926165653094,0,0.09
0,0,0.4533044857247299,0,0.0
0,0,0.46117439641190233,0,0.0
0,0,0.38367976923113967,0,0.0
1,1,0.9311963164355541,1,1.0
0,0,0.49722864332707856,0,0.0
0,0,0.42068161188675046,0,0.0
0,0,0.3607376604797003,0,0.0
0,0,0.43030923573083474,0,0.0
0,0,0.49228105146449025,0,0.02
0,0,0.4074088535313179,0,0.0
0,0,0.12530210105848058,1,0.73
0,1,0.5543189255615507,0,0.14
0,0,0.43274396901836876,0,0.0
0,0,0.3327288603363853,0,0.0
1,0,0.2051489818292069,1,0.83
0,0,0.44433613831611396,0,0.0
0,1,0.5225726694085984,0,0.25
0,0,0.35858561297853986,1,0.8
0,0,0.37530374909519165,0,0.0
0,0,0.38529388965946165,0,0.0
0,0,0.43394282153550384,0,0.0
0,0,0.40473766046009696,0,0.0
1,1,0.5653162137962365,1,1.0
0,0,0.39783618665849396,0,0.0
0,0,0.42986641377195617,0,0.0
0,0,0.4717798712003078,0,0.0
0,0,0.31639909152247925,0,0.3
0,0,0.42584478744715,0,0.0
0,0,0.4625307614318516,0,0.0
0,1,0.6395102141769603,0,0.17
0,0,0.43942020660702585,0,0.0
0,0,0.4305191818586491,0,0.0
0,0,0.4184376536749425,0,0.0
0,0,0.32066709223990436,0,0.37
0,0,0.42529603149948425,0,0.0
1,0,0.24944705373841394,0,0.23
1,0,0.08258669235769332,1,0.91
0,0,0.41232605159885644,0,0.0
0,1,0.5058261838245078,0,0.0
0,0,0.48149063426677347,0,0.0
1,0,0.31473792751459334,1,0.68
0,0,0.4026771297500669,0,0.0
